,Unnamed: 0,Bus_Route,Direction,Route_Direction,Departure_Terminal,Departure_Time,Arrival_Terminal,Arrival_Time,Distance_km,Runtime_mins,fare
7091,7403,404,Outbound,404Outbound,Nyabugogo,2023-08-05 13:24:00.000000,Bishenyi,2023-08-05 14:05:30.000000,10.87148637898642,41.5,272
7092,7404,404,Outbound,404Outbound,Nyabugogo,2023-08-05 13:32:00.000000,Bishenyi,2023-08-05 14:13:30.000000,10.87148637898642,41.5,272
7093,7405,404,Outbound,404Outbound,Nyabugogo,2023-08-05 13:40:00.000000,Bishenyi,2023-08-05 14:21:30.000000,10.87148637898642,41.5,272
7094,7406,404,Outbound,404Outbound,Nyabugogo,2023-08-05 13:48:00.000000,Bishenyi,2023-08-05 14:29:30.000000,10.87148637898642,41.5,272
7095,7407,404,Outbound,404Outbound,Nyabugogo,2023-08-05 13:56:00.000000,Bishenyi,2023-08-05 14:37:30.000000,10.87148637898642,41.5,272
7096,7408,404,Outbound,404Outbound,Nyabugogo,2023-08-05 14:00:00.000000,Bishenyi,2023-08-05 14:41:30.000000,10.87148637898642,41.5,272
7097,7409,404,Outbound,404Outbound,Nyabugogo,2023-08-05 14:08:00.000000,Bishenyi,2023-08-05 14:49:30.000000,10.87148637898642,41.5,272
7098,7410,404,Outbound,404Outbound,Nyabugogo,2023-08-05 14:16:00.000000,Bishenyi,2023-08-05 14:57:30.000000,10.87148637898642,41.5,272
7099,7411,404,Outbound,404Outbound,Nyabugogo,2023-08-05 14:24:00.000000,Bishenyi,2023-08-05 15:05:30.000000,10.87148637898642,41.5,272
7100,7412,404,Outbound,404Outbound,Nyabugogo,2023-08-05 14:32:00.000000,Bishenyi,2023-08-05 15:13:30.000000,10.87148637898642,41.5,272
7101,7413,404,Outbound,404Outbound,Nyabugogo,2023-08-05 14:40:00.000000,Bishenyi,2023-08-05 15:21:30.000000,10.87148637898642,41.5,272
7102,7414,404,Outbound,404Outbound,Nyabugogo,2023-08-05 14:48:00.000000,Bishenyi,2023-08-05 15:29:30.000000,10.87148637898642,41.5,272
7103,7415,404,Outbound,404Outbound,Nyabugogo,2023-08-05 14:56:00.000000,Bishenyi,2023-08-05 15:37:30.000000,10.87148637898642,41.5,272
7104,7416,404,Outbound,404Outbound,Nyabugogo,2023-08-05 15:00:00.000000,Bishenyi,2023-08-05 15:41:30.000000,10.87148637898642,41.5,272
7105,7417,404,Outbound,404Outbound,Nyabugogo,2023-08-05 15:08:00.000000,Bishenyi,2023-08-05 15:49:30.000000,10.87148637898642,41.5,272
7106,7418,404,Outbound,404Outbound,Nyabugogo,2023-08-05 15:16:00.000000,Bishenyi,2023-08-05 15:57:30.000000,10.87148637898642,41.5,272
7107,7419,404,Outbound,404Outbound,Nyabugogo,2023-08-05 15:24:00.000000,Bishenyi,2023-08-05 16:05:30.000000,10.87148637898642,41.5,272
7108,7420,404,Outbound,404Outbound,Nyabugogo,2023-08-05 15:32:00.000000,Bishenyi,2023-08-05 16:13:30.000000,10.87148637898642,41.5,272
7109,7421,404,Outbound,404Outbound,Nyabugogo,2023-08-05 15:40:00.000000,Bishenyi,2023-08-05 16:21:30.000000,10.87148637898642,41.5,272
7110,7422,404,Outbound,404Outbound,Nyabugogo,2023-08-05 15:48:00.000000,Bishenyi,2023-08-05 16:29:30.000000,10.87148637898642,41.5,272
7111,7423,404,Outbound,404Outbound,Nyabugogo,2023-08-05 15:56:00.000000,Bishenyi,2023-08-05 16:37:30.000000,10.87148637898642,41.5,272
7112,7424,404,Outbound,404Outbound,Nyabugogo,2023-08-05 16:00:00.000000,Bishenyi,2023-08-05 16:41:30.000000,10.87148637898642,41.5,272
7113,7425,404,Outbound,404Outbound,Nyabugogo,2023-08-05 16:08:00.000000,Bishenyi,2023-08-05 16:49:30.000000,10.87148637898642,41.5,272
7114,7426,404,Outbound,404Outbound,Nyabugogo,2023-08-05 16:16:00.000000,Bishenyi,2023-08-05 16:57:30.000000,10.87148637898642,41.5,272
7115,7427,404,Outbound,404Outbound,Nyabugogo,2023-08-05 16:24:00.000000,Bishenyi,2023-08-05 17:05:30.000000,10.87148637898642,41.5,272
7116,7428,404,Outbound,404Outbound,Nyabugogo,2023-08-05 16:32:00.000000,Bishenyi,2023-08-05 17:13:30.000000,10.87148637898642,41.5,272
7117,7429,404,Outbound,404Outbound,Nyabugogo,2023-08-05 16:40:00.000000,Bishenyi,2023-08-05 17:21:30.000000,10.87148637898642,41.5,272
7118,7430,404,Outbound,404Outbound,Nyabugogo,2023-08-05 16:48:00.000000,Bishenyi,2023-08-05 17:29:30.000000,10.87148637898642,41.5,272
7119,7431,404,Outbound,404Outbound,Nyabugogo,2023-08-05 16:56:00.000000,Bishenyi,2023-08-05 17:37:30.000000,10.87148637898642,41.5,272
7120,7432,404,Outbound,404Outbound,Nyabugogo,2023-08-05 17:00:00.000000,Bishenyi,2023-08-05 17:41:30.000000,10.87148637898642,41.5,272
7121,7433,404,Outbound,404Outbound,Nyabugogo,2023-08-05 17:08:00.000000,Bishenyi,2023-08-05 17:49:30.000000,10.87148637898642,41.5,272
7122,7434,404,Outbound,404Outbound,Nyabugogo,2023-08-05 17:16:00.000000,Bishenyi,2023-08-05 17:57:30.000000,10.87148637898642,41.5,272
7123,7435,404,Outbound,404Outbound,Nyabugogo,2023-08-05 17:24:00.000000,Bishenyi,2023-08-05 18:05:30.000000,10.87148637898642,41.5,272
7124,7436,404,Outbound,404Outbound,Nyabugogo,2023-08-05 17:32:00.000000,Bishenyi,2023-08-05 18:13:30.000000,10.87148637898642,41.5,272
7125,7437,404,Outbound,404Outbound,Nyabugogo,2023-08-05 17:40:00.000000,Bishenyi,2023-08-05 18:21:30.000000,10.87148637898642,41.5,272
7126,7438,404,Outbound,404Outbound,Nyabugogo,2023-08-05 17:48:00.000000,Bishenyi,2023-08-05 18:29:30.000000,10.87148637898642,41.5,272
7127,7439,404,Outbound,404Outbound,Nyabugogo,2023-08-05 17:56:00.000000,Bishenyi,2023-08-05 18:37:30.000000,10.87148637898642,41.5,272
7128,7440,404,Outbound,404Outbound,Nyabugogo,2023-08-05 18:00:00.000000,Bishenyi,2023-08-05 18:41:30.000000,10.87148637898642,41.5,272
7129,7441,404,Outbound,404Outbound,Nyabugogo,2023-08-05 18:08:00.000000,Bishenyi,2023-08-05 18:49:30.000000,10.87148637898642,41.5,272
7130,7442,404,Outbound,404Outbound,Nyabugogo,2023-08-05 18:16:00.000000,Bishenyi,2023-08-05 18:57:30.000000,10.87148637898642,41.5,272
7131,7443,404,Outbound,404Outbound,Nyabugogo,2023-08-05 18:24:00.000000,Bishenyi,2023-08-05 19:05:30.000000,10.87148637898642,41.5,272
7132,7444,404,Outbound,404Outbound,Nyabugogo,2023-08-05 18:32:00.000000,Bishenyi,2023-08-05 19:13:30.000000,10.87148637898642,41.5,272
7133,7445,404,Outbound,404Outbound,Nyabugogo,2023-08-05 18:40:00.000000,Bishenyi,2023-08-05 19:21:30.000000,10.87148637898642,41.5,272
7134,7446,404,Outbound,404Outbound,Nyabugogo,2023-08-05 18:48:00.000000,Bishenyi,2023-08-05 19:29:30.000000,10.87148637898642,41.5,272
7135,7447,404,Outbound,404Outbound,Nyabugogo,2023-08-05 18:56:00.000000,Bishenyi,2023-08-05 19:37:30.000000,10.87148637898642,41.5,272
7136,7448,404,Outbound,404Outbound,Nyabugogo,2023-08-05 19:00:00.000000,Bishenyi,2023-08-05 19:41:30.000000,10.87148637898642,41.5,272
7137,7449,404,Outbound,404Outbound,Nyabugogo,2023-08-05 19:08:00.000000,Bishenyi,2023-08-05 19:49:30.000000,10.87148637898642,41.5,272
7138,7450,404,Outbound,404Outbound,Nyabugogo,2023-08-05 19:16:00.000000,Bishenyi,2023-08-05 19:57:30.000000,10.87148637898642,41.5,272
7139,7451,404,Outbound,404Outbound,Nyabugogo,2023-08-05 19:24:00.000000,Bishenyi,2023-08-05 20:05:30.000000,10.87148637898642,41.5,272
